subj,item,type,pos,word,correct,rt,region,type2
36,9,subj-ext,8,探員,NA,565,dehnoun,subject relative
36,10,obj-ext,8,住戶,NA,536,dehnoun,object relative
36,4,obj-ext,8,女孩,NA,484,dehnoun,object relative
36,6,obj-ext,8,女孩,NA,505,dehnoun,object relative
36,7,subj-ext,8,狗,NA,515,dehnoun,subject relative
37,14,subj-ext,8,空服員,NA,1501,dehnoun,subject relative
37,6,subj-ext,8,女孩,NA,2464,dehnoun,subject relative
37,8,subj-ext,8,業餘選手,NA,2151,dehnoun,subject relative
37,16,subj-ext,8,記者,NA,3122,dehnoun,subject relative
37,11,obj-ext,8,球員,NA,1349,dehnoun,object relative
37,5,obj-ext,8,轎車,NA,1830,dehnoun,object relative
37,7,obj-ext,8,狗,NA,1365,dehnoun,object relative
37,3,obj-ext,8,婦人,NA,1108,dehnoun,object relative
37,4,subj-ext,8,女孩,NA,1028,dehnoun,subject relative
37,9,obj-ext,8,探員,NA,852,dehnoun,object relative
37,13,obj-ext,8,男人,NA,1084,dehnoun,object relative
37,15,obj-ext,8,演員,NA,924,dehnoun,object relative
37,1,obj-ext,8,人,NA,940,dehnoun,object relative
37,10,subj-ext,8,住戶,NA,1069,dehnoun,subject relative
37,2,subj-ext,8,車,NA,1084,dehnoun,subject relative
38,16,subj-ext,8,記者,NA,604,dehnoun,subject relative
38,2,subj-ext,8,車,NA,660,dehnoun,subject relative
38,10,subj-ext,8,住戶,NA,994,dehnoun,subject relative
38,15,obj-ext,8,演員,NA,1012,dehnoun,object relative
38,4,subj-ext,8,女孩,NA,508,dehnoun,subject relative
38,13,obj-ext,8,男人,NA,500,dehnoun,object relative
38,6,subj-ext,8,女孩,NA,524,dehnoun,subject relative
38,9,obj-ext,8,探員,NA,650,dehnoun,object relative
38,8,subj-ext,8,業餘選手,NA,524,dehnoun,subject relative
38,1,obj-ext,8,人,NA,484,dehnoun,object relative
38,7,obj-ext,8,狗,NA,578,dehnoun,object relative
38,11,obj-ext,8,球員,NA,610,dehnoun,object relative
38,3,obj-ext,8,婦人,NA,452,dehnoun,object relative
38,5,obj-ext,8,轎車,NA,652,dehnoun,object relative
38,14,subj-ext,8,空服員,NA,1084,dehnoun,subject relative
39,2,subj-ext,8,車,NA,714,dehnoun,subject relative
39,16,subj-ext,8,記者,NA,588,dehnoun,subject relative
39,7,obj-ext,8,狗,NA,492,dehnoun,object relative
39,13,obj-ext,8,男人,NA,747,dehnoun,object relative
39,6,subj-ext,8,女孩,NA,3788,dehnoun,subject relative
39,5,obj-ext,8,轎車,NA,467,dehnoun,object relative
39,10,subj-ext,8,住戶,NA,452,dehnoun,subject relative
39,11,obj-ext,8,球員,NA,2267,dehnoun,object relative
39,9,obj-ext,8,探員,NA,508,dehnoun,object relative
39,15,obj-ext,8,演員,NA,908,dehnoun,object relative
39,14,subj-ext,8,空服員,NA,492,dehnoun,subject relative
39,1,obj-ext,8,人,NA,564,dehnoun,object relative
39,3,obj-ext,8,婦人,NA,708,dehnoun,object relative
39,4,subj-ext,8,女孩,NA,500,dehnoun,subject relative
39,8,subj-ext,8,業餘選手,NA,4044,dehnoun,subject relative
4,9,subj-ext,8,探員,NA,700,dehnoun,subject relative
4,8,obj-ext,8,業餘選手,NA,2127,dehnoun,object relative
4,1,subj-ext,8,人,NA,860,dehnoun,subject relative
4,3,subj-ext,8,婦人,NA,620,dehnoun,subject relative
4,6,obj-ext,8,女孩,NA,651,dehnoun,object relative
4,2,obj-ext,8,車,NA,715,dehnoun,object relative
4,4,obj-ext,8,女孩,NA,636,dehnoun,object relative
4,16,obj-ext,8,記者,NA,1823,dehnoun,object relative
4,11,subj-ext,8,球員,NA,635,dehnoun,subject relative
4,10,obj-ext,8,住戶,NA,674,dehnoun,object relative
4,7,subj-ext,8,狗,NA,756,dehnoun,subject relative
4,5,subj-ext,8,轎車,NA,595,dehnoun,subject relative
4,13,subj-ext,8,男人,NA,499,dehnoun,subject relative
4,14,obj-ext,8,空服員,NA,667,dehnoun,object relative
4,15,subj-ext,8,演員,NA,458,dehnoun,subject relative
40,4,obj-ext,8,女孩,NA,884,dehnoun,object relative
40,1,subj-ext,8,人,NA,844,dehnoun,subject relative
40,3,subj-ext,8,婦人,NA,859,dehnoun,subject relative
40,15,subj-ext,8,演員,NA,891,dehnoun,subject relative
40,9,subj-ext,8,探員,NA,812,dehnoun,subject relative
40,16,obj-ext,8,記者,NA,620,dehnoun,object relative
40,8,obj-ext,8,業餘選手,NA,1835,dehnoun,object relative
40,10,obj-ext,8,住戶,NA,668,dehnoun,object relative
40,2,obj-ext,8,車,NA,828,dehnoun,object relative
40,7,subj-ext,8,狗,NA,842,dehnoun,subject relative
40,5,subj-ext,8,轎車,NA,2004,dehnoun,subject relative
40,13,subj-ext,8,男人,NA,724,dehnoun,subject relative
40,6,obj-ext,8,女孩,NA,1060,dehnoun,object relative
40,14,obj-ext,8,空服員,NA,603,dehnoun,object relative
40,11,subj-ext,8,球員,NA,708,dehnoun,subject relative
5,11,obj-ext,8,球員,NA,834,dehnoun,object relative
5,16,subj-ext,8,記者,NA,2444,dehnoun,subject relative
5,4,subj-ext,8,女孩,NA,606,dehnoun,subject relative
5,1,obj-ext,8,人,NA,886,dehnoun,object relative
5,5,obj-ext,8,轎車,NA,1063,dehnoun,object relative
5,14,subj-ext,8,空服員,NA,864,dehnoun,subject relative
5,15,obj-ext,8,演員,NA,699,dehnoun,object relative
5,13,obj-ext,8,男人,NA,1147,dehnoun,object relative
5,8,subj-ext,8,業餘選手,NA,1726,dehnoun,subject relative
5,3,obj-ext,8,婦人,NA,2186,dehnoun,object relative
5,9,obj-ext,8,探員,NA,700,dehnoun,object relative
5,10,subj-ext,8,住戶,NA,910,dehnoun,subject relative
5,2,subj-ext,8,車,NA,808,dehnoun,subject relative
5,7,obj-ext,8,狗,NA,580,dehnoun,object relative
5,6,subj-ext,8,女孩,NA,573,dehnoun,subject relative
6,1,subj-ext,8,人,NA,755,dehnoun,subject relative
6,6,obj-ext,8,女孩,NA,909,dehnoun,object relative
6,8,obj-ext,8,業餘選手,NA,1763,dehnoun,object relative
6,7,subj-ext,8,狗,NA,603,dehnoun,subject relative
6,9,subj-ext,8,探員,NA,616,dehnoun,subject relative
6,16,obj-ext,8,記者,NA,2046,dehnoun,object relative
6,4,obj-ext,8,女孩,NA,726,dehnoun,object relative
6,3,subj-ext,8,婦人,NA,909,dehnoun,subject relative
6,11,subj-ext,8,球員,NA,823,dehnoun,subject relative
6,15,subj-ext,8,演員,NA,1196,dehnoun,subject relative
6,13,subj-ext,8,男人,NA,606,dehnoun,subject relative
6,5,subj-ext,8,轎車,NA,2115,dehnoun,subject relative
6,2,obj-ext,8,車,NA,1637,dehnoun,object relative
6,10,obj-ext,8,住戶,NA,561,dehnoun,object relative
6,14,obj-ext,8,空服員,NA,477,dehnoun,object relative
7,2,subj-ext,8,車,NA,2039,dehnoun,subject relative
7,6,subj-ext,8,女孩,NA,1317,dehnoun,subject relative
7,1,obj-ext,8,人,NA,716,dehnoun,object relative
7,8,subj-ext,8,業餘選手,NA,1317,dehnoun,subject relative
7,11,obj-ext,8,球員,NA,756,dehnoun,object relative
7,4,subj-ext,8,女孩,NA,700,dehnoun,subject relative
7,10,subj-ext,8,住戶,NA,676,dehnoun,subject relative
7,7,obj-ext,8,狗,NA,483,dehnoun,object relative
7,15,obj-ext,8,演員,NA,603,dehnoun,object relative
7,16,subj-ext,8,記者,NA,1253,dehnoun,subject relative
7,9,obj-ext,8,探員,NA,748,dehnoun,object relative
7,13,obj-ext,8,男人,NA,700,dehnoun,object relative
7,3,obj-ext,8,婦人,NA,699,dehnoun,object relative
7,14,subj-ext,8,空服員,NA,748,dehnoun,subject relative
7,5,obj-ext,8,轎車,NA,564,dehnoun,object relative
8,6,obj-ext,8,女孩,NA,595,dehnoun,object relative
8,13,subj-ext,8,男人,NA,1111,dehnoun,subject relative
8,16,obj-ext,8,記者,NA,1316,dehnoun,object relative
8,8,obj-ext,8,業餘選手,NA,1962,dehnoun,object relative
8,9,subj-ext,8,探員,NA,937,dehnoun,subject relative
8,10,obj-ext,8,住戶,NA,1870,dehnoun,object relative
8,5,subj-ext,8,轎車,NA,674,dehnoun,subject relative
8,2,obj-ext,8,車,NA,618,dehnoun,object relative
8,11,subj-ext,8,球員,NA,707,dehnoun,subject relative
8,7,subj-ext,8,狗,NA,582,dehnoun,subject relative
8,3,subj-ext,8,婦人,NA,1807,dehnoun,subject relative
8,14,obj-ext,8,空服員,NA,598,dehnoun,object relative
8,4,obj-ext,8,女孩,NA,739,dehnoun,object relative
8,1,subj-ext,8,人,NA,482,dehnoun,subject relative
8,15,subj-ext,8,演員,NA,673,dehnoun,subject relative
9,10,subj-ext,8,住戶,NA,3762,dehnoun,subject relative
9,2,subj-ext,8,車,NA,1726,dehnoun,subject relative
9,3,obj-ext,8,婦人,NA,956,dehnoun,object relative
9,14,subj-ext,8,空服員,NA,708,dehnoun,subject relative
9,13,obj-ext,8,男人,NA,780,dehnoun,object relative
9,4,subj-ext,8,女孩,NA,780,dehnoun,subject relative
9,5,obj-ext,8,轎車,NA,660,dehnoun,object relative
9,1,obj-ext,8,人,NA,716,dehnoun,object relative
9,9,obj-ext,8,探員,NA,835,dehnoun,object relative
9,6,subj-ext,8,女孩,NA,707,dehnoun,subject relative
9,15,obj-ext,8,演員,NA,812,dehnoun,object relative
9,16,subj-ext,8,記者,NA,700,dehnoun,subject relative
9,7,obj-ext,8,狗,NA,788,dehnoun,object relative
9,8,subj-ext,8,業餘選手,NA,908,dehnoun,subject relative
9,11,obj-ext,8,球員,NA,683,dehnoun,object relative
1,13,obj-ext,8,男人,NA,1561,headnoun,object relative
1,6,subj-ext,8,女孩,NA,959,headnoun,subject relative
1,5,obj-ext,8,轎車,NA,582,headnoun,object relative
1,9,obj-ext,8,探員,NA,294,headnoun,object relative
1,14,subj-ext,8,空服員,NA,438,headnoun,subject relative
1,4,subj-ext,8,女孩,NA,286,headnoun,subject relative
1,8,subj-ext,8,業餘選手,NA,438,headnoun,subject relative
1,10,subj-ext,8,住戶,NA,278,headnoun,subject relative
1,2,subj-ext,8,車,NA,542,headnoun,subject relative
1,11,obj-ext,8,球員,NA,494,headnoun,object relative
1,7,obj-ext,8,狗,NA,270,headnoun,object relative
1,3,obj-ext,8,婦人,NA,406,headnoun,object relative
1,16,subj-ext,8,記者,NA,374,headnoun,subject relative
1,15,obj-ext,8,演員,NA,286,headnoun,object relative
1,1,obj-ext,8,人,NA,246,headnoun,object relative
11,5,obj-ext,8,轎車,NA,398,headnoun,object relative
11,13,obj-ext,8,男人,NA,1280,headnoun,object relative
11,6,subj-ext,8,女孩,NA,5006,headnoun,subject relative
11,11,obj-ext,8,球員,NA,373,headnoun,object relative
11,8,subj-ext,8,業餘選手,NA,813,headnoun,subject relative
11,2,subj-ext,8,車,NA,603,headnoun,subject relative
11,10,subj-ext,8,住戶,NA,574,headnoun,subject relative
11,9,obj-ext,8,探員,NA,349,headnoun,object relative
11,16,subj-ext,8,記者,NA,382,headnoun,subject relative
11,3,obj-ext,8,婦人,NA,366,headnoun,object relative
11,15,obj-ext,8,演員,NA,362,headnoun,object relative
11,4,subj-ext,8,女孩,NA,430,headnoun,subject relative
11,1,obj-ext,8,人,NA,286,headnoun,object relative
11,14,subj-ext,8,空服員,NA,270,headnoun,subject relative
11,7,obj-ext,8,狗,NA,302,headnoun,object relative
12,11,subj-ext,8,球員,NA,686,headnoun,subject relative
12,10,obj-ext,8,住戶,NA,626,headnoun,object relative
12,4,obj-ext,8,女孩,NA,1328,headnoun,object relative
12,16,obj-ext,8,記者,NA,580,headnoun,object relative
12,13,subj-ext,8,男人,NA,6217,headnoun,subject relative
12,8,obj-ext,8,業餘選手,NA,1019,headnoun,object relative
12,2,obj-ext,8,車,NA,714,headnoun,object relative
12,5,subj-ext,8,轎車,NA,1136,headnoun,subject relative
12,15,subj-ext,8,演員,NA,642,headnoun,subject relative
12,14,obj-ext,8,空服員,NA,2308,headnoun,object relative
12,3,subj-ext,8,婦人,NA,717,headnoun,subject relative
12,6,obj-ext,8,女孩,NA,641,headnoun,object relative
12,1,subj-ext,8,人,NA,1361,headnoun,subject relative
12,9,subj-ext,8,探員,NA,552,headnoun,subject relative
12,7,subj-ext,8,狗,NA,742,headnoun,subject relative
14,4,obj-ext,8,女孩,NA,976,headnoun,object relative
14,1,subj-ext,8,人,NA,582,headnoun,subject relative
14,6,obj-ext,8,女孩,NA,334,headnoun,object relative
14,13,subj-ext,8,男人,NA,1360,headnoun,subject relative
14,11,subj-ext,8,球員,NA,422,headnoun,subject relative
14,9,subj-ext,8,探員,NA,1128,headnoun,subject relative
14,15,subj-ext,8,演員,NA,526,headnoun,subject relative
14,2,obj-ext,8,車,NA,502,headnoun,object relative
14,7,subj-ext,8,狗,NA,497,headnoun,subject relative
14,5,subj-ext,8,轎車,NA,695,headnoun,subject relative
14,16,obj-ext,8,記者,NA,302,headnoun,object relative
14,14,obj-ext,8,空服員,NA,1015,headnoun,object relative
14,10,obj-ext,8,住戶,NA,350,headnoun,object relative
14,8,obj-ext,8,業餘選手,NA,1641,headnoun,object relative
14,3,subj-ext,8,婦人,NA,494,headnoun,subject relative
15,9,obj-ext,8,探員,NA,551,headnoun,object relative
15,6,subj-ext,8,女孩,NA,472,headnoun,subject relative
15,3,obj-ext,8,婦人,NA,616,headnoun,object relative
15,4,subj-ext,8,女孩,NA,387,headnoun,subject relative
15,7,obj-ext,8,狗,NA,385,headnoun,object relative
15,13,obj-ext,8,男人,NA,342,headnoun,object relative
15,1,obj-ext,8,人,NA,238,headnoun,object relative
15,15,obj-ext,8,演員,NA,607,headnoun,object relative
15,11,obj-ext,8,球員,NA,263,headnoun,object relative
15,14,subj-ext,8,空服員,NA,287,headnoun,subject relative
15,5,obj-ext,8,轎車,NA,678,headnoun,object relative
15,2,subj-ext,8,車,NA,263,headnoun,subject relative
15,10,subj-ext,8,住戶,NA,313,headnoun,subject relative
15,16,subj-ext,8,記者,NA,294,headnoun,subject relative
15,8,subj-ext,8,業餘選手,NA,252,headnoun,subject relative
16,16,obj-ext,8,記者,NA,1373,headnoun,object relative
16,2,obj-ext,8,車,NA,353,headnoun,object relative
16,13,subj-ext,8,男人,NA,335,headnoun,subject relative
16,15,subj-ext,8,演員,NA,725,headnoun,subject relative
16,5,subj-ext,8,轎車,NA,355,headnoun,subject relative
16,8,obj-ext,8,業餘選手,NA,910,headnoun,object relative
16,4,obj-ext,8,女孩,NA,395,headnoun,object relative
16,1,subj-ext,8,人,NA,340,headnoun,subject relative
16,9,subj-ext,8,探員,NA,335,headnoun,subject relative
16,14,obj-ext,8,空服員,NA,442,headnoun,object relative
16,11,subj-ext,8,球員,NA,1072,headnoun,subject relative
16,3,subj-ext,8,婦人,NA,350,headnoun,subject relative
16,7,subj-ext,8,狗,NA,300,headnoun,subject relative
16,10,obj-ext,8,住戶,NA,433,headnoun,object relative
16,6,obj-ext,8,女孩,NA,270,headnoun,object relative
17,16,subj-ext,8,記者,NA,597,headnoun,subject relative
17,5,obj-ext,8,轎車,NA,635,headnoun,object relative
17,6,subj-ext,8,女孩,NA,420,headnoun,subject relative
17,7,obj-ext,8,狗,NA,483,headnoun,object relative
17,2,subj-ext,8,車,NA,391,headnoun,subject relative
17,10,subj-ext,8,住戶,NA,676,headnoun,subject relative
17,3,obj-ext,8,婦人,NA,878,headnoun,object relative
17,8,subj-ext,8,業餘選手,NA,424,headnoun,subject relative
17,14,subj-ext,8,空服員,NA,337,headnoun,subject relative
17,15,obj-ext,8,演員,NA,494,headnoun,object relative
17,9,obj-ext,8,探員,NA,531,headnoun,object relative
17,13,obj-ext,8,男人,NA,897,headnoun,object relative
17,1,obj-ext,8,人,NA,417,headnoun,object relative
17,11,obj-ext,8,球員,NA,383,headnoun,object relative
17,4,subj-ext,8,女孩,NA,345,headnoun,subject relative
18,1,subj-ext,8,人,NA,302,headnoun,subject relative
18,11,subj-ext,8,球員,NA,318,headnoun,subject relative
18,15,subj-ext,8,演員,NA,510,headnoun,subject relative
18,5,subj-ext,8,轎車,NA,4649,headnoun,subject relative
18,3,subj-ext,8,婦人,NA,1344,headnoun,subject relative
18,8,obj-ext,8,業餘選手,NA,639,headnoun,object relative
18,14,obj-ext,8,空服員,NA,454,headnoun,object relative
18,10,obj-ext,8,住戶,NA,310,headnoun,object relative
18,6,obj-ext,8,女孩,NA,486,headnoun,object relative
18,4,obj-ext,8,女孩,NA,310,headnoun,object relative
18,9,subj-ext,8,探員,NA,318,headnoun,subject relative
18,16,obj-ext,8,記者,NA,294,headnoun,object relative
18,2,obj-ext,8,車,NA,301,headnoun,object relative
18,13,subj-ext,8,男人,NA,238,headnoun,subject relative
18,7,subj-ext,8,狗,NA,254,headnoun,subject relative
19,7,obj-ext,8,狗,NA,265,headnoun,object relative
19,13,obj-ext,8,男人,NA,208,headnoun,object relative
19,10,subj-ext,8,住戶,NA,189,headnoun,subject relative
19,9,obj-ext,8,探員,NA,224,headnoun,object relative
19,5,obj-ext,8,轎車,NA,241,headnoun,object relative
19,2,subj-ext,8,車,NA,251,headnoun,subject relative
19,16,subj-ext,8,記者,NA,202,headnoun,subject relative
19,3,obj-ext,8,婦人,NA,243,headnoun,object relative
19,11,obj-ext,8,球員,NA,179,headnoun,object relative
19,1,obj-ext,8,人,NA,172,headnoun,object relative
19,6,subj-ext,8,女孩,NA,191,headnoun,subject relative
19,4,subj-ext,8,女孩,NA,194,headnoun,subject relative
19,8,subj-ext,8,業餘選手,NA,1652,headnoun,subject relative
19,14,subj-ext,8,空服員,NA,196,headnoun,subject relative
19,15,obj-ext,8,演員,NA,199,headnoun,object relative
2,6,obj-ext,8,女孩,NA,414,headnoun,object relative
2,15,subj-ext,8,演員,NA,847,headnoun,subject relative
2,11,subj-ext,8,球員,NA,230,headnoun,subject relative
2,5,subj-ext,8,轎車,NA,390,headnoun,subject relative
2,16,obj-ext,8,記者,NA,550,headnoun,object relative
2,13,subj-ext,8,男人,NA,342,headnoun,subject relative
2,14,obj-ext,8,空服員,NA,373,headnoun,object relative
2,3,subj-ext,8,婦人,NA,254,headnoun,subject relative
2,8,obj-ext,8,業餘選手,NA,582,headnoun,object relative
2,2,obj-ext,8,車,NA,278,headnoun,object relative
2,9,subj-ext,8,探員,NA,389,headnoun,subject relative
2,10,obj-ext,8,住戶,NA,262,headnoun,object relative
2,7,subj-ext,8,狗,NA,318,headnoun,subject relative
2,1,subj-ext,8,人,NA,286,headnoun,subject relative
2,4,obj-ext,8,女孩,NA,734,headnoun,object relative
20,10,obj-ext,8,住戶,NA,1384,headnoun,object relative
20,1,subj-ext,8,人,NA,253,headnoun,subject relative
20,3,subj-ext,8,婦人,NA,274,headnoun,subject relative
20,6,obj-ext,8,女孩,NA,238,headnoun,object relative
20,16,obj-ext,8,記者,NA,330,headnoun,object relative
20,8,obj-ext,8,業餘選手,NA,1048,headnoun,object relative
20,4,obj-ext,8,女孩,NA,243,headnoun,object relative
20,14,obj-ext,8,空服員,NA,255,headnoun,object relative
20,5,subj-ext,8,轎車,NA,437,headnoun,subject relative
20,7,subj-ext,8,狗,NA,254,headnoun,subject relative
20,15,subj-ext,8,演員,NA,265,headnoun,subject relative
20,11,subj-ext,8,球員,NA,207,headnoun,subject relative
20,13,subj-ext,8,男人,NA,259,headnoun,subject relative
20,2,obj-ext,8,車,NA,243,headnoun,object relative
20,9,subj-ext,8,探員,NA,197,headnoun,subject relative
21,9,obj-ext,8,探員,NA,245,headnoun,object relative
21,7,obj-ext,8,狗,NA,807,headnoun,object relative
21,11,obj-ext,8,球員,NA,1112,headnoun,object relative
21,13,obj-ext,8,男人,NA,334,headnoun,object relative
21,5,obj-ext,8,轎車,NA,319,headnoun,object relative
21,4,subj-ext,8,女孩,NA,823,headnoun,subject relative
21,10,subj-ext,8,住戶,NA,302,headnoun,subject relative
21,8,subj-ext,8,業餘選手,NA,253,headnoun,subject relative
21,2,subj-ext,8,車,NA,246,headnoun,subject relative
21,6,subj-ext,8,女孩,NA,221,headnoun,subject relative
21,1,obj-ext,8,人,NA,262,headnoun,object relative
21,16,subj-ext,8,記者,NA,301,headnoun,subject relative
21,3,obj-ext,8,婦人,NA,246,headnoun,object relative
21,14,subj-ext,8,空服員,NA,288,headnoun,subject relative
21,15,obj-ext,8,演員,NA,253,headnoun,object relative
22,13,subj-ext,8,男人,NA,4383,headnoun,subject relative
22,11,subj-ext,8,球員,NA,342,headnoun,subject relative
22,3,subj-ext,8,婦人,NA,611,headnoun,subject relative
22,6,obj-ext,8,女孩,NA,559,headnoun,object relative
22,2,obj-ext,8,車,NA,493,headnoun,object relative
22,16,obj-ext,8,記者,NA,508,headnoun,object relative
22,4,obj-ext,8,女孩,NA,415,headnoun,object relative
22,10,obj-ext,8,住戶,NA,303,headnoun,object relative
22,5,subj-ext,8,轎車,NA,3796,headnoun,subject relative
22,7,subj-ext,8,狗,NA,352,headnoun,subject relative
22,14,obj-ext,8,空服員,NA,1483,headnoun,object relative
22,1,subj-ext,8,人,NA,594,headnoun,subject relative
22,15,subj-ext,8,演員,NA,291,headnoun,subject relative
22,9,subj-ext,8,探員,NA,702,headnoun,subject relative
22,8,obj-ext,8,業餘選手,NA,340,headnoun,object relative
23,5,obj-ext,8,轎車,NA,807,headnoun,object relative
23,11,obj-ext,8,球員,NA,639,headnoun,object relative
23,1,obj-ext,8,人,NA,374,headnoun,object relative
23,3,obj-ext,8,婦人,NA,446,headnoun,object relative
23,4,subj-ext,8,女孩,NA,1248,headnoun,subject relative
23,16,subj-ext,8,記者,NA,2507,headnoun,subject relative
23,15,obj-ext,8,演員,NA,534,headnoun,object relative
23,9,obj-ext,8,探員,NA,349,headnoun,object relative
23,8,subj-ext,8,業餘選手,NA,630,headnoun,subject relative
23,2,subj-ext,8,車,NA,406,headnoun,subject relative
23,10,subj-ext,8,住戶,NA,270,headnoun,subject relative
23,6,subj-ext,8,女孩,NA,454,headnoun,subject relative
23,13,obj-ext,8,男人,NA,1079,headnoun,object relative
23,7,obj-ext,8,狗,NA,366,headnoun,object relative
23,14,subj-ext,8,空服員,NA,213,headnoun,subject relative
24,5,subj-ext,8,轎車,NA,741,headnoun,subject relative
24,16,obj-ext,8,記者,NA,306,headnoun,object relative
24,14,obj-ext,8,空服員,NA,349,headnoun,object relative
24,8,obj-ext,8,業餘選手,NA,987,headnoun,object relative
24,1,subj-ext,8,人,NA,670,headnoun,subject relative
24,15,subj-ext,8,演員,NA,444,headnoun,subject relative
24,11,subj-ext,8,球員,NA,513,headnoun,subject relative
24,7,subj-ext,8,狗,NA,309,headnoun,subject relative
24,6,obj-ext,8,女孩,NA,572,headnoun,object relative
24,10,obj-ext,8,住戶,NA,706,headnoun,object relative
24,13,subj-ext,8,男人,NA,3145,headnoun,subject relative
24,2,obj-ext,8,車,NA,576,headnoun,object relative
24,4,obj-ext,8,女孩,NA,650,headnoun,object relative
24,9,subj-ext,8,探員,NA,370,headnoun,subject relative
24,3,subj-ext,8,婦人,NA,555,headnoun,subject relative
26,16,obj-ext,8,記者,NA,470,headnoun,object relative
26,3,subj-ext,8,婦人,NA,470,headnoun,subject relative
26,15,subj-ext,8,演員,NA,358,headnoun,subject relative
26,4,obj-ext,8,女孩,NA,318,headnoun,object relative
26,8,obj-ext,8,業餘選手,NA,582,headnoun,object relative
26,6,obj-ext,8,女孩,NA,326,headnoun,object relative
26,11,subj-ext,8,球員,NA,438,headnoun,subject relative
26,1,subj-ext,8,人,NA,534,headnoun,subject relative
26,2,obj-ext,8,車,NA,542,headnoun,object relative
26,13,subj-ext,8,男人,NA,422,headnoun,subject relative
26,10,obj-ext,8,住戶,NA,358,headnoun,object relative
26,7,subj-ext,8,狗,NA,374,headnoun,subject relative
26,9,subj-ext,8,探員,NA,310,headnoun,subject relative
26,5,subj-ext,8,轎車,NA,366,headnoun,subject relative
26,14,obj-ext,8,空服員,NA,350,headnoun,object relative
27,3,obj-ext,8,婦人,NA,360,headnoun,object relative
27,8,subj-ext,8,業餘選手,NA,1060,headnoun,subject relative
27,16,subj-ext,8,記者,NA,515,headnoun,subject relative
27,9,obj-ext,8,探員,NA,280,headnoun,object relative
27,1,obj-ext,8,人,NA,367,headnoun,object relative
27,15,obj-ext,8,演員,NA,683,headnoun,object relative
27,13,obj-ext,8,男人,NA,944,headnoun,object relative
28,11,subj-ext,8,球員,NA,1096,headnoun,subject relative
28,13,subj-ext,8,男人,NA,1048,headnoun,subject relative
28,8,obj-ext,8,業餘選手,NA,470,headnoun,object relative
28,9,subj-ext,8,探員,NA,526,headnoun,subject relative
28,3,subj-ext,8,婦人,NA,302,headnoun,subject relative
28,4,obj-ext,8,女孩,NA,230,headnoun,object relative
28,6,obj-ext,8,女孩,NA,246,headnoun,object relative
28,7,subj-ext,8,狗,NA,302,headnoun,subject relative
28,16,obj-ext,8,記者,NA,326,headnoun,object relative
28,2,obj-ext,8,車,NA,382,headnoun,object relative
28,14,obj-ext,8,空服員,NA,254,headnoun,object relative
28,15,subj-ext,8,演員,NA,2988,headnoun,subject relative
28,10,obj-ext,8,住戶,NA,453,headnoun,object relative
28,5,subj-ext,8,轎車,NA,406,headnoun,subject relative
28,1,subj-ext,8,人,NA,358,headnoun,subject relative
29,3,obj-ext,8,婦人,NA,374,headnoun,object relative
29,5,obj-ext,8,轎車,NA,374,headnoun,object relative
29,11,obj-ext,8,球員,NA,245,headnoun,object relative
29,1,obj-ext,8,人,NA,285,headnoun,object relative
29,8,subj-ext,8,業餘選手,NA,318,headnoun,subject relative
29,13,obj-ext,8,男人,NA,350,headnoun,object relative
29,6,subj-ext,8,女孩,NA,213,headnoun,subject relative
29,7,obj-ext,8,狗,NA,285,headnoun,object relative
29,10,subj-ext,8,住戶,NA,246,headnoun,subject relative
29,16,subj-ext,8,記者,NA,326,headnoun,subject relative
29,15,obj-ext,8,演員,NA,454,headnoun,object relative
29,2,subj-ext,8,車,NA,278,headnoun,subject relative
29,9,obj-ext,8,探員,NA,189,headnoun,object relative
29,4,subj-ext,8,女孩,NA,189,headnoun,subject relative
29,14,subj-ext,8,空服員,NA,206,headnoun,subject relative
3,10,subj-ext,8,住戶,NA,445,headnoun,subject relative
3,14,subj-ext,8,空服員,NA,1136,headnoun,subject relative
3,5,obj-ext,8,轎車,NA,312,headnoun,object relative
3,11,obj-ext,8,球員,NA,303,headnoun,object relative
3,16,subj-ext,8,記者,NA,322,headnoun,subject relative
3,6,subj-ext,8,女孩,NA,291,headnoun,subject relative
3,8,subj-ext,8,業餘選手,NA,454,headnoun,subject relative
3,9,obj-ext,8,探員,NA,352,headnoun,object relative
3,13,obj-ext,8,男人,NA,314,headnoun,object relative
3,1,obj-ext,8,人,NA,313,headnoun,object relative
3,7,obj-ext,8,狗,NA,269,headnoun,object relative
3,3,obj-ext,8,婦人,NA,349,headnoun,object relative
3,2,subj-ext,8,車,NA,283,headnoun,subject relative
3,15,obj-ext,8,演員,NA,1860,headnoun,object relative
3,4,subj-ext,8,女孩,NA,1053,headnoun,subject relative
30,2,obj-ext,8,車,NA,372,headnoun,object relative
30,11,subj-ext,8,球員,NA,349,headnoun,subject relative
30,6,obj-ext,8,女孩,NA,290,headnoun,object relative
30,10,obj-ext,8,住戶,NA,334,headnoun,object relative
30,15,subj-ext,8,演員,NA,482,headnoun,subject relative
30,5,subj-ext,8,轎車,NA,573,headnoun,subject relative
30,16,obj-ext,8,記者,NA,437,headnoun,object relative
30,3,subj-ext,8,婦人,NA,302,headnoun,subject relative
30,13,subj-ext,8,男人,NA,451,headnoun,subject relative
30,7,subj-ext,8,狗,NA,516,headnoun,subject relative
30,8,obj-ext,8,業餘選手,NA,539,headnoun,object relative
