participant_id,source_file,trial_index,trial_type,task,rt,response,item_id,condition,is_critical,list,segment_text,segment_index,segment_role,correct_answer,question_text,participant_answer,correct,time_elapsed
z706hevn6n,z706hevn6n.csv,32,html-keyboard-response,reading,370.0, ,f24,filler,False,0,The mechanic inspected,0.0,other,,,,,14802
z706hevn6n,z706hevn6n.csv,33,html-keyboard-response,reading,392.0, ,f24,filler,False,0,the engine carefully,1.0,other,,,,,15195
z706hevn6n,z706hevn6n.csv,34,html-keyboard-response,reading,243.0, ,f24,filler,False,0,before giving his assessment.,2.0,other,,,,,15439
z706hevn6n,z706hevn6n.csv,35,html-keyboard-response,sentence_break,,,f24,,,,,,,,,,,16441
z706hevn6n,z706hevn6n.csv,36,html-keyboard-response,reading,195.0, ,f24,filler,False,0,He told the owner,4.0,other,,,,,16637
z706hevn6n,z706hevn6n.csv,37,html-keyboard-response,reading,193.0, ,f24,filler,False,0,that the car needed,5.0,other,,,,,16831
z706hevn6n,z706hevn6n.csv,38,html-keyboard-response,reading,192.0, ,f24,filler,False,0,a new set of brake pads.,6.0,other,,,,,17024
z706hevn6n,z706hevn6n.csv,39,html-keyboard-response,reading,246.0, ,f13,filler,False,0,The dentist recommended,0.0,other,,,,,17271
z706hevn6n,z706hevn6n.csv,40,html-keyboard-response,reading,223.0, ,f13,filler,False,0,that James brush his teeth,1.0,other,,,,,17495
z706hevn6n,z706hevn6n.csv,41,html-keyboard-response,reading,208.0, ,f13,filler,False,0,three times a day.,2.0,other,,,,,17704
z706hevn6n,z706hevn6n.csv,42,html-keyboard-response,sentence_break,,,f13,,,,,,,,,,,18706
z706hevn6n,z706hevn6n.csv,43,html-keyboard-response,reading,29.0, ,f13,filler,False,0,James bought,4.0,other,,,,,18735
z706hevn6n,z706hevn6n.csv,44,html-keyboard-response,reading,196.0, ,f13,filler,False,0,a new electric toothbrush,5.0,other,,,,,18933
z706hevn6n,z706hevn6n.csv,45,html-keyboard-response,reading,204.0, ,f13,filler,False,0,and started following the advice.,6.0,other,,,,,19137
z706hevn6n,z706hevn6n.csv,46,html-keyboard-response,reading,226.0, ,18,lower_bound_some,True,0,The interview panel had been meeting,0.0,other,,,,,19365
z706hevn6n,z706hevn6n.csv,47,html-keyboard-response,reading,204.0, ,18,lower_bound_some,True,0,in the large conference room,1.0,other,,,,,19570
z706hevn6n,z706hevn6n.csv,48,html-keyboard-response,reading,206.0, ,18,lower_bound_some,True,0,since early that morning.,2.0,other,,,,,19777
z706hevn6n,z706hevn6n.csv,49,html-keyboard-response,sentence_break,,,18,,,,,,,,,,,20779
z706hevn6n,z706hevn6n.csv,50,html-keyboard-response,reading,164.0, ,18,lower_bound_some,True,0,The chair explained,4.0,other,,,,,20944
z706hevn6n,z706hevn6n.csv,51,html-keyboard-response,reading,212.0, ,18,lower_bound_some,True,0,that they had interviewed,5.0,other,,,,,21157
z706hevn6n,z706hevn6n.csv,52,html-keyboard-response,reading,215.0, ,18,lower_bound_some,True,0,some of the candidates.,6.0,trigger,,,,,21374
z706hevn6n,z706hevn6n.csv,53,html-keyboard-response,sentence_break,,,18,,,,,,,,,,,22375
z706hevn6n,z706hevn6n.csv,54,html-keyboard-response,reading,84.0, ,18,lower_bound_some,True,0,The others,8.0,target,,,,,22460
z706hevn6n,z706hevn6n.csv,55,html-keyboard-response,reading,173.0, ,18,lower_bound_some,True,0,were scheduled to come in,9.0,post_target,,,,,22634
z706hevn6n,z706hevn6n.csv,56,html-keyboard-response,reading,182.0, ,18,lower_bound_some,True,0,the following afternoon.,10.0,other,,,,,22817
z706hevn6n,z706hevn6n.csv,57,html-keyboard-response,reading,358.0, ,f28,filler,False,0,The photographer set up,0.0,other,,,,,23176
z706hevn6n,z706hevn6n.csv,58,html-keyboard-response,reading,174.0, ,f28,filler,False,0,her equipment on the hilltop,1.0,other,,,,,23351
z706hevn6n,z706hevn6n.csv,59,html-keyboard-response,reading,217.0, ,f28,filler,False,0,just before dawn.,2.0,other,,,,,23569
z706hevn6n,z706hevn6n.csv,60,html-keyboard-response,sentence_break,,,f28,,,,,,,,,,,24570
z706hevn6n,z706hevn6n.csv,61,html-keyboard-response,reading,143.0, ,f28,filler,False,0,She waited patiently,4.0,other,,,,,24714
z706hevn6n,z706hevn6n.csv,62,html-keyboard-response,reading,106.0, ,f28,filler,False,0,and captured a stunning image,5.0,other,,,,,24821
z706hevn6n,z706hevn6n.csv,63,html-keyboard-response,reading,226.0, ,f28,filler,False,0,of the sunrise over the valley.,6.0,other,,,,,25048
z706hevn6n,z706hevn6n.csv,64,html-keyboard-response,reading,203.0, ,15,lower_bound_some,True,0,Maria bumped into her colleague,0.0,other,,,,,25252
z706hevn6n,z706hevn6n.csv,65,html-keyboard-response,reading,204.0, ,15,lower_bound_some,True,0,in the hallway,1.0,other,,,,,25457
z706hevn6n,z706hevn6n.csv,66,html-keyboard-response,reading,193.0, ,15,lower_bound_some,True,0,and they started chatting about work.,2.0,other,,,,,25651
z706hevn6n,z706hevn6n.csv,67,html-keyboard-response,sentence_break,,,15,,,,,,,,,,,26653
z706hevn6n,z706hevn6n.csv,68,html-keyboard-response,reading,22.0, ,15,lower_bound_some,True,0,She mentioned,4.0,other,,,,,26676
z706hevn6n,z706hevn6n.csv,69,html-keyboard-response,reading,152.0, ,15,lower_bound_some,True,0,that she had booked,5.0,other,,,,,26829
z706hevn6n,z706hevn6n.csv,70,html-keyboard-response,reading,217.0, ,15,lower_bound_some,True,0,some of the hotel rooms.,6.0,trigger,,,,,27047
z706hevn6n,z706hevn6n.csv,71,html-keyboard-response,sentence_break,,,15,,,,,,,,,,,28049
z706hevn6n,z706hevn6n.csv,72,html-keyboard-response,reading,61.0, ,15,lower_bound_some,True,0,The rest,8.0,target,,,,,28111
z706hevn6n,z706hevn6n.csv,73,html-keyboard-response,reading,247.0, ,15,lower_bound_some,True,0,were on a waiting list,9.0,post_target,,,,,28359
z706hevn6n,z706hevn6n.csv,74,html-keyboard-response,reading,192.0, ,15,lower_bound_some,True,0,at a different hotel.,10.0,other,,,,,28552
z706hevn6n,z706hevn6n.csv,75,html-keyboard-response,reading,224.0, ,f17,filler,False,0,The electrician arrived,0.0,other,,,,,28777
z706hevn6n,z706hevn6n.csv,76,html-keyboard-response,reading,211.0, ,f17,filler,False,0,at the house early in the morning,1.0,other,,,,,28989
z706hevn6n,z706hevn6n.csv,77,html-keyboard-response,reading,191.0, ,f17,filler,False,0,to fix the wiring.,2.0,other,,,,,29181
z706hevn6n,z706hevn6n.csv,78,html-keyboard-response,sentence_break,,,f17,,,,,,,,,,,30183
z706hevn6n,z706hevn6n.csv,79,html-keyboard-response,reading,391.0, ,f17,filler,False,0,He worked steadily,4.0,other,,,,,30574
z706hevn6n,z706hevn6n.csv,80,html-keyboard-response,reading,236.0, ,f17,filler,False,0,throughout the day,5.0,other,,,,,30812
z706hevn6n,z706hevn6n.csv,81,html-keyboard-response,reading,189.0, ,f17,filler,False,0,and finished by late afternoon.,6.0,other,,,,,31002
z706hevn6n,z706hevn6n.csv,82,html-keyboard-response,reading,189.0, ,4,upper_bound_some,True,0,The warden of the zoo,0.0,other,,,,,31192
z706hevn6n,z706hevn6n.csv,83,html-keyboard-response,reading,219.0, ,4,upper_bound_some,True,0,asked whether all the lions had been fed.,1.0,other,,,,,31412
z706hevn6n,z706hevn6n.csv,84,html-keyboard-response,sentence_break,,,4,,,,,,,,,,,32414
z706hevn6n,z706hevn6n.csv,85,html-keyboard-response,reading,33.0, ,4,upper_bound_some,True,0,The worker replied that,3.0,other,,,,,32448
z706hevn6n,z706hevn6n.csv,86,html-keyboard-response,reading,226.0, ,4,upper_bound_some,True,0,he had fed,4.0,other,,,,,32675
z706hevn6n,z706hevn6n.csv,87,html-keyboard-response,reading,219.0, ,4,upper_bound_some,True,0,some of the lions.,5.0,trigger,,,,,32895
z706hevn6n,z706hevn6n.csv,88,html-keyboard-response,sentence_break,,,4,,,,,,,,,,,33897
z706hevn6n,z706hevn6n.csv,89,html-keyboard-response,reading,70.0, ,4,upper_bound_some,True,0,The rest,7.0,target,,,,,33968
z706hevn6n,z706hevn6n.csv,90,html-keyboard-response,reading,213.0, ,4,upper_bound_some,True,0,were being examined by the vets,8.0,post_target,,,,,34182
z706hevn6n,z706hevn6n.csv,91,html-keyboard-response,reading,193.0, ,4,upper_bound_some,True,0,and would be fed later.,9.0,other,,,,,34376
z706hevn6n,z706hevn6n.csv,92,html-keyboard-response,reading,162.0, ,f35,filler,False,0,The postman delivered,0.0,other,,,,,34539
z706hevn6n,z706hevn6n.csv,93,html-keyboard-response,reading,246.0, ,f35,filler,False,0,a large parcel,1.0,other,,,,,34786
z706hevn6n,z706hevn6n.csv,94,html-keyboard-response,reading,201.0, ,f35,filler,False,0,to the wrong address.,2.0,other,,,,,34988
z706hevn6n,z706hevn6n.csv,95,html-keyboard-response,sentence_break,,,f35,,,,,,,,,,,35990
z706hevn6n,z706hevn6n.csv,96,html-keyboard-response,reading,35.0, ,f35,filler,False,0,He realised his mistake,4.0,other,,,,,36026
z706hevn6n,z706hevn6n.csv,97,html-keyboard-response,reading,184.0, ,f35,filler,False,0,and returned later,5.0,other,,,,,36211
z706hevn6n,z706hevn6n.csv,98,html-keyboard-response,reading,220.0, ,f35,filler,False,0,to collect it and redeliver it.,6.0,other,,,,,36432
z706hevn6n,z706hevn6n.csv,99,html-keyboard-response,reading,242.0, ,f16,filler,False,0,The children built,0.0,other,,,,,36676
z706hevn6n,z706hevn6n.csv,100,html-keyboard-response,reading,211.0, ,f16,filler,False,0,a snowman in the front yard,1.0,other,,,,,36888
z706hevn6n,z706hevn6n.csv,101,html-keyboard-response,reading,205.0, ,f16,filler,False,0,during the winter holidays.,2.0,other,,,,,37095
z706hevn6n,z706hevn6n.csv,102,html-keyboard-response,sentence_break,,,f16,,,,,,,,,,,38097
z706hevn6n,z706hevn6n.csv,103,html-keyboard-response,reading,81.0, ,f16,filler,False,0,They used a carrot,4.0,other,,,,,38179
z706hevn6n,z706hevn6n.csv,104,html-keyboard-response,reading,181.0, ,f16,filler,False,0,for the nose,5.0,other,,,,,38361
z706hevn6n,z706hevn6n.csv,105,html-keyboard-response,reading,178.0, ,f16,filler,False,0,and buttons for the eyes.,6.0,other,,,,,38540
z706hevn6n,z706hevn6n.csv,106,html-keyboard-response,comprehension,1578.0,f,f16,,,,,,,yes,Did the children use a carrot for the nose?,yes,True,40119
z706hevn6n,z706hevn6n.csv,107,html-keyboard-response,reading,8436.0, ,f14,filler,False,0,The couple decided,0.0,other,,,,,48556
z706hevn6n,z706hevn6n.csv,108,html-keyboard-response,reading,228.0, ,f14,filler,False,0,to adopt a rescue dog,1.0,other,,,,,48785
z706hevn6n,z706hevn6n.csv,109,html-keyboard-response,reading,198.0, ,f14,filler,False,0,from the local shelter.,2.0,other,,,,,48984
z706hevn6n,z706hevn6n.csv,110,html-keyboard-response,sentence_break,,,f14,,,,,,,,,,,49986
z706hevn6n,z706hevn6n.csv,111,html-keyboard-response,reading,51.0, ,f14,filler,False,0,They named the puppy Max,4.0,other,,,,,50036
z706hevn6n,z706hevn6n.csv,112,html-keyboard-response,reading,203.0, ,f14,filler,False,0,and took him home,5.0,other,,,,,50240
z706hevn6n,z706hevn6n.csv,113,html-keyboard-response,reading,146.0, ,f14,filler,False,0,that same afternoon.,6.0,other,,,,,50387
z706hevn6n,z706hevn6n.csv,114,html-keyboard-response,comprehension,1690.0,j,f14,,,,,,,no,Did the couple buy the dog from a breeder?,no,True,52078
z706hevn6n,z706hevn6n.csv,115,html-keyboard-response,reading,178.0, ,f4,filler,False,0,Tom decided to renovate,0.0,other,,,,,52257
z706hevn6n,z706hevn6n.csv,116,html-keyboard-response,reading,207.0, ,f4,filler,False,0,his kitchen over the weekend.,1.0,other,,,,,52465
z706hevn6n,z706hevn6n.csv,117,html-keyboard-response,sentence_break,,,f4,,,,,,,,,,,53467
z706hevn6n,z706hevn6n.csv,118,html-keyboard-response,reading,58.0, ,f4,filler,False,0,He painted the walls,3.0,other,,,,,53526
z706hevn6n,z706hevn6n.csv,119,html-keyboard-response,reading,225.0, ,f4,filler,False,0,a bright shade of yellow,4.0,other,,,,,53752
z706hevn6n,z706hevn6n.csv,120,html-keyboard-response,reading,192.0, ,f4,filler,False,0,and replaced the old tiles.,5.0,other,,,,,53945
z706hevn6n,z706hevn6n.csv,121,html-keyboard-response,reading,228.0, ,f11,filler,False,0,The professor assigned,0.0,other,,,,,54174
z706hevn6n,z706hevn6n.csv,122,html-keyboard-response,reading,190.0, ,f11,filler,False,0,a challenging essay topic,1.0,other,,,,,54365
z706hevn6n,z706hevn6n.csv,123,html-keyboard-response,reading,210.0, ,f11,filler,False,0,for the final exam.,2.0,other,,,,,54576
z706hevn6n,z706hevn6n.csv,124,html-keyboard-response,sentence_break,,,f11,,,,,,,,,,,55578
z706hevn6n,z706hevn6n.csv,125,html-keyboard-response,reading,37.0, ,f11,filler,False,0,The students spent the weekend,4.0,other,,,,,55616
z706hevn6n,z706hevn6n.csv,126,html-keyboard-response,reading,224.0, ,f11,filler,False,0,researching and writing,5.0,other,,,,,55840
z706hevn6n,z706hevn6n.csv,127,html-keyboard-response,reading,207.0, ,f11,filler,False,0,their arguments carefully.,6.0,other,,,,,56049
z706hevn6n,z706hevn6n.csv,128,html-keyboard-response,reading,239.0, ,14,upper_bound_only_some,True,0,The department head wanted to know,0.0,other,,,,,56289
z706hevn6n,z706hevn6n.csv,129,html-keyboard-response,reading,226.0, ,14,upper_bound_only_some,True,0,whether the professor had graded,1.0,other,,,,,56516
z706hevn6n,z706hevn6n.csv,130,html-keyboard-response,reading,224.0, ,14,upper_bound_only_some,True,0,all the essays,2.0,other,,,,,56740
z706hevn6n,z706hevn6n.csv,131,html-keyboard-response,reading,217.0, ,14,upper_bound_only_some,True,0,from the final exam.,3.0,other,,,,,56959
z706hevn6n,z706hevn6n.csv,132,html-keyboard-response,sentence_break,,,14,,,,,,,,,,,57961
z706hevn6n,z706hevn6n.csv,133,html-keyboard-response,reading,87.0, ,14,upper_bound_only_some,True,0,The professor replied,5.0,other,,,,,58049
z706hevn6n,z706hevn6n.csv,134,html-keyboard-response,reading,196.0, ,14,upper_bound_only_some,True,0,that he had graded,6.0,other,,,,,58246
z706hevn6n,z706hevn6n.csv,135,html-keyboard-response,reading,172.0, ,14,upper_bound_only_some,True,0,only some of the essays.,7.0,trigger,,,,,58419
z706hevn6n,z706hevn6n.csv,136,html-keyboard-response,sentence_break,,,14,,,,,,,,,,,59421
z706hevn6n,z706hevn6n.csv,137,html-keyboard-response,reading,214.0, ,14,upper_bound_only_some,True,0,The others,9.0,target,,,,,59636
z706hevn6n,z706hevn6n.csv,138,html-keyboard-response,reading,205.0, ,14,upper_bound_only_some,True,0,required more careful attention,10.0,post_target,,,,,59842
z706hevn6n,z706hevn6n.csv,139,html-keyboard-response,reading,379.0, ,14,upper_bound_only_some,True,0,and would take extra time.,11.0,other,,,,,60222
z706hevn6n,z706hevn6n.csv,140,html-keyboard-response,reading,198.0, ,f33,filler,False,0,The volunteers cleaned up,0.0,other,,,,,60421
z706hevn6n,z706hevn6n.csv,141,html-keyboard-response,reading,208.0, ,f33,filler,False,0,the beach after the storm,1.0,other,,,,,60630
z706hevn6n,z706hevn6n.csv,142,html-keyboard-response,reading,196.0, ,f33,filler,False,0,picking up debris and litter.,2.0,other,,,,,60827
z706hevn6n,z706hevn6n.csv,143,html-keyboard-response,sentence_break,,,f33,,,,,,,,,,,61829
z706hevn6n,z706hevn6n.csv,144,html-keyboard-response,reading,121.0, ,f33,filler,False,0,By the end of the day,4.0,other,,,,,61951
z706hevn6n,z706hevn6n.csv,145,html-keyboard-response,reading,207.0, ,f33,filler,False,0,the shoreline looked,5.0,other,,,,,62159
z706hevn6n,z706hevn6n.csv,146,html-keyboard-response,reading,239.0, ,f33,filler,False,0,much better than before.,6.0,other,,,,,62399
z706hevn6n,z706hevn6n.csv,147,html-keyboard-response,reading,197.0, ,17,upper_bound_only_some,True,0,The director was anxious to find out,0.0,other,,,,,62597
z706hevn6n,z706hevn6n.csv,148,html-keyboard-response,reading,207.0, ,17,upper_bound_only_some,True,0,whether his assistant had reviewed,1.0,other,,,,,62805
z706hevn6n,z706hevn6n.csv,149,html-keyboard-response,reading,341.0, ,17,upper_bound_only_some,True,0,all the financial reports,2.0,other,,,,,63147
z706hevn6n,z706hevn6n.csv,150,html-keyboard-response,reading,210.0, ,17,upper_bound_only_some,True,0,before the board meeting.,3.0,other,,,,,63357
z706hevn6n,z706hevn6n.csv,151,html-keyboard-response,sentence_break,,,17,,,,,,,,,,,64359
z706hevn6n,z706hevn6n.csv,152,html-keyboard-response,reading,24.0, ,17,upper_bound_only_some,True,0,The assistant replied,5.0,other,,,,,64383
z706hevn6n,z706hevn6n.csv,153,html-keyboard-response,reading,224.0, ,17,upper_bound_only_some,True,0,that she had reviewed,6.0,other,,,,,64608
z706hevn6n,z706hevn6n.csv,154,html-keyboard-response,reading,405.0, ,17,upper_bound_only_some,True,0,only some of the reports.,7.0,trigger,,,,,65014
z706hevn6n,z706hevn6n.csv,155,html-keyboard-response,sentence_break,,,17,,,,,,,,,,,66016
z706hevn6n,z706hevn6n.csv,156,html-keyboard-response,reading,77.0, ,17,upper_bound_only_some,True,0,The rest,9.0,target,,,,,66094
z706hevn6n,z706hevn6n.csv,157,html-keyboard-response,reading,209.0, ,17,upper_bound_only_some,True,0,contained complex data,10.0,post_target,,,,,66304
z706hevn6n,z706hevn6n.csv,158,html-keyboard-response,reading,167.0, ,17,upper_bound_only_some,True,0,that needed further analysis.,11.0,other,,,,,66472
z706hevn6n,z706hevn6n.csv,159,html-keyboard-response,reading,294.0, ,f30,filler,False,0,The students organised,0.0,other,,,,,66767
z706hevn6n,z706hevn6n.csv,160,html-keyboard-response,reading,169.0, ,f30,filler,False,0,a charity bake sale,1.0,other,,,,,66936
z706hevn6n,z706hevn6n.csv,161,html-keyboard-response,reading,174.0, ,f30,filler,False,0,in the school hall.,2.0,other,,,,,67111
z706hevn6n,z706hevn6n.csv,162,html-keyboard-response,sentence_break,,,f30,,,,,,,,,,,68113
z706hevn6n,z706hevn6n.csv,163,html-keyboard-response,reading,145.0, ,f30,filler,False,0,They raised over two hundred pounds,4.0,other,,,,,68259
z706hevn6n,z706hevn6n.csv,164,html-keyboard-response,reading,207.0, ,f30,filler,False,0,which they donated,5.0,other,,,,,68468
z706hevn6n,z706hevn6n.csv,165,html-keyboard-response,reading,206.0, ,f30,filler,False,0,to the local food bank.,6.0,other,,,,,68675
z706hevn6n,z706hevn6n.csv,166,html-keyboard-response,reading,225.0, ,12,lower_bound_some,True,0,Helen called the office,0.0,other,,,,,68901
z706hevn6n,z706hevn6n.csv,167,html-keyboard-response,reading,213.0, ,12,lower_bound_some,True,0,to give an update,1.0,other,,,,,69115
z706hevn6n,z706hevn6n.csv,168,html-keyboard-response,reading,205.0, ,12,lower_bound_some,True,0,on her morning's work.,2.0,other,,,,,69321
z706hevn6n,z706hevn6n.csv,169,html-keyboard-response,sentence_break,,,12,,,,,,,,,,,70323
z706hevn6n,z706hevn6n.csv,170,html-keyboard-response,reading,80.0, ,12,lower_bound_some,True,0,She explained,4.0,other,,,,,70404
z706hevn6n,z706hevn6n.csv,171,html-keyboard-response,reading,213.0, ,12,lower_bound_some,True,0,that she had trained,5.0,other,,,,,70618
z706hevn6n,z706hevn6n.csv,172,html-keyboard-response,reading,243.0, ,12,lower_bound_some,True,0,some of the new employees.,6.0,trigger,,,,,70862
z706hevn6n,z706hevn6n.csv,173,html-keyboard-response,sentence_break,,,12,,,,,,,,,,,71864
z706hevn6n,z706hevn6n.csv,174,html-keyboard-response,reading,34.0, ,12,lower_bound_some,True,0,The others,8.0,target,,,,,71899
z706hevn6n,z706hevn6n.csv,175,html-keyboard-response,reading,264.0, ,12,lower_bound_some,True,0,would complete their training,9.0,post_target,,,,,72164
z706hevn6n,z706hevn6n.csv,176,html-keyboard-response,reading,232.0, ,12,lower_bound_some,True,0,the following week.,10.0,other,,,,,72397
z706hevn6n,z706hevn6n.csv,177,html-keyboard-response,reading,329.0, ,f25,filler,False,0,The swimmer dove,0.0,other,,,,,72727
z706hevn6n,z706hevn6n.csv,178,html-keyboard-response,reading,238.0, ,f25,filler,False,0,into the pool,1.0,other,,,,,72966
z706hevn6n,z706hevn6n.csv,179,html-keyboard-response,reading,212.0, ,f25,filler,False,0,at the sound of the whistle.,2.0,other,,,,,73179
z706hevn6n,z706hevn6n.csv,180,html-keyboard-response,sentence_break,,,f25,,,,,,,,,,,74180
z706hevn6n,z706hevn6n.csv,181,html-keyboard-response,reading,272.0, ,f25,filler,False,0,She completed the lap,4.0,other,,,,,74453
z706hevn6n,z706hevn6n.csv,182,html-keyboard-response,reading,248.0, ,f25,filler,False,0,in record time,5.0,other,,,,,74702
z706hevn6n,z706hevn6n.csv,183,html-keyboard-response,reading,230.0, ,f25,filler,False,0,and qualified for the finals.,6.0,other,,,,,74933
z706hevn6n,z706hevn6n.csv,184,html-keyboard-response,reading,201.0, ,f3,filler,False,0,The manager called a meeting,0.0,other,,,,,75135
z706hevn6n,z706hevn6n.csv,185,html-keyboard-response,reading,255.0, ,f3,filler,False,0,to discuss the quarterly results.,1.0,other,,,,,75391
z706hevn6n,z706hevn6n.csv,186,html-keyboard-response,sentence_break,,,f3,,,,,,,,,,,76392
z706hevn6n,z706hevn6n.csv,187,html-keyboard-response,reading,19.0, ,f3,filler,False,0,The sales team,3.0,other,,,,,76412
z706hevn6n,z706hevn6n.csv,188,html-keyboard-response,reading,246.0, ,f3,filler,False,0,had exceeded their targets,4.0,other,,,,,76659
z706hevn6n,z706hevn6n.csv,189,html-keyboard-response,reading,203.0, ,f3,filler,False,0,by a significant margin.,5.0,other,,,,,76863
z706hevn6n,z706hevn6n.csv,190,html-keyboard-response,comprehension,1236.0,f,f3,,,,,,,yes,Did the sales team exceed their targets?,yes,True,78100
z706hevn6n,z706hevn6n.csv,191,html-keyboard-response,reading,219.0, ,f34,filler,False,0,The baker experimented,0.0,other,,,,,78320
z706hevn6n,z706hevn6n.csv,192,html-keyboard-response,reading,239.0, ,f34,filler,False,0,with a new recipe,1.0,other,,,,,78560
z706hevn6n,z706hevn6n.csv,193,html-keyboard-response,reading,177.0, ,f34,filler,False,0,for sourdough bread.,2.0,other,,,,,78738
z706hevn6n,z706hevn6n.csv,194,html-keyboard-response,sentence_break,,,f34,,,,,,,,,,,79740
z706hevn6n,z706hevn6n.csv,195,html-keyboard-response,reading,167.0, ,f34,filler,False,0,The first batch turned out,4.0,other,,,,,79908
z706hevn6n,z706hevn6n.csv,196,html-keyboard-response,reading,223.0, ,f34,filler,False,0,surprisingly well,5.0,other,,,,,80132
z706hevn6n,z706hevn6n.csv,197,html-keyboard-response,reading,314.0, ,f34,filler,False,0,and sold out within the hour.,6.0,other,,,,,80447
z706hevn6n,z706hevn6n.csv,198,html-keyboard-response,comprehension,1043.0,f,f34,,,,,,,yes,Did the sourdough bread sell quickly?,yes,True,81491
z706hevn6n,z706hevn6n.csv,199,html-keyboard-response,reading,457.0, ,f10,filler,False,0,The flight was delayed,0.0,other,,,,,81949
z706hevn6n,z706hevn6n.csv,200,html-keyboard-response,reading,219.0, ,f10,filler,False,0,by two hours,1.0,other,,,,,82168
z706hevn6n,z706hevn6n.csv,201,html-keyboard-response,reading,210.0, ,f10,filler,False,0,due to bad weather.,2.0,other,,,,,82379
z706hevn6n,z706hevn6n.csv,202,html-keyboard-response,sentence_break,,,f10,,,,,,,,,,,83381
z706hevn6n,z706hevn6n.csv,203,html-keyboard-response,reading,195.0, ,f10,filler,False,0,The passengers waited patiently,4.0,other,,,,,83577
z706hevn6n,z706hevn6n.csv,204,html-keyboard-response,reading,220.0, ,f10,filler,False,0,in the departure lounge,5.0,other,,,,,83798
z706hevn6n,z706hevn6n.csv,205,html-keyboard-response,reading,207.0, ,f10,filler,False,0,reading books and magazines.,6.0,other,,,,,84005
z706hevn6n,z706hevn6n.csv,206,html-keyboard-response,reading,204.0, ,f23,filler,False,0,The plumber was called,0.0,other,,,,,84210
z706hevn6n,z706hevn6n.csv,207,html-keyboard-response,reading,204.0, ,f23,filler,False,0,to fix a leaking pipe,1.0,other,,,,,84415
z706hevn6n,z706hevn6n.csv,208,html-keyboard-response,reading,206.0, ,f23,filler,False,0,in the basement.,2.0,other,,,,,84621
z706hevn6n,z706hevn6n.csv,209,html-keyboard-response,sentence_break,,,f23,,,,,,,,,,,85623
z706hevn6n,z706hevn6n.csv,210,html-keyboard-response,reading,63.0, ,f23,filler,False,0,He replaced the old fitting,4.0,other,,,,,85687
z706hevn6n,z706hevn6n.csv,211,html-keyboard-response,reading,203.0, ,f23,filler,False,0,with a new copper joint,5.0,other,,,,,85891
z706hevn6n,z706hevn6n.csv,212,html-keyboard-response,reading,187.0, ,f23,filler,False,0,and tested the pressure.,6.0,other,,,,,86079
z706hevn6n,z706hevn6n.csv,213,html-keyboard-response,reading,231.0, ,f36,filler,False,0,The scientist published,0.0,other,,,,,86311
z706hevn6n,z706hevn6n.csv,214,html-keyboard-response,reading,207.0, ,f36,filler,False,0,her findings in a leading journal,1.0,other,,,,,86519
z706hevn6n,z706hevn6n.csv,215,html-keyboard-response,reading,187.0, ,f36,filler,False,0,after years of research.,2.0,other,,,,,86706
z706hevn6n,z706hevn6n.csv,216,html-keyboard-response,sentence_break,,,f36,,,,,,,,,,,87708
z706hevn6n,z706hevn6n.csv,217,html-keyboard-response,reading,71.0, ,f36,filler,False,0,The paper attracted attention,4.0,other,,,,,87780
z706hevn6n,z706hevn6n.csv,218,html-keyboard-response,reading,508.0, ,f36,filler,False,0,from colleagues worldwide,5.0,other,,,,,88289
z706hevn6n,z706hevn6n.csv,219,html-keyboard-response,reading,248.0, ,f36,filler,False,0,and was widely cited.,6.0,other,,,,,88538
z706hevn6n,z706hevn6n.csv,220,html-keyboard-response,reading,167.0, ,9,lower_bound_some,True,0,The repairman was having a cup of tea,0.0,other,,,,,88705
z706hevn6n,z706hevn6n.csv,221,html-keyboard-response,reading,189.0, ,9,lower_bound_some,True,0,in the break room,1.0,other,,,,,88896
z706hevn6n,z706hevn6n.csv,222,html-keyboard-response,reading,201.0, ,9,lower_bound_some,True,0,after a long afternoon of work.,2.0,other,,,,,89098
z706hevn6n,z706hevn6n.csv,223,html-keyboard-response,sentence_break,,,9,,,,,,,,,,,90100
z706hevn6n,z706hevn6n.csv,224,html-keyboard-response,reading,151.0, ,9,lower_bound_some,True,0,He mentioned,4.0,other,,,,,90251
z706hevn6n,z706hevn6n.csv,225,html-keyboard-response,reading,196.0, ,9,lower_bound_some,True,0,that he had fixed,5.0,other,,,,,90449
z706hevn6n,z706hevn6n.csv,226,html-keyboard-response,reading,351.0, ,9,lower_bound_some,True,0,some of the windows.,6.0,trigger,,,,,90800
z706hevn6n,z706hevn6n.csv,227,html-keyboard-response,sentence_break,,,9,,,,,,,,,,,91802
z706hevn6n,z706hevn6n.csv,228,html-keyboard-response,reading,129.0, ,9,lower_bound_some,True,0,The rest,8.0,target,,,,,91932
z706hevn6n,z706hevn6n.csv,229,html-keyboard-response,reading,192.0, ,9,lower_bound_some,True,0,needed special parts,9.0,post_target,,,,,92125
z706hevn6n,z706hevn6n.csv,230,html-keyboard-response,reading,203.0, ,9,lower_bound_some,True,0,that had not arrived yet.,10.0,other,,,,,92328
z706hevn6n,z706hevn6n.csv,231,html-keyboard-response,reading,201.0, ,f15,filler,False,0,Laura finished her novel,0.0,other,,,,,92531
z706hevn6n,z706hevn6n.csv,232,html-keyboard-response,reading,186.0, ,f15,filler,False,0,after working on it,1.0,other,,,,,92717
